trialType,trial,purpleBet,response,betScaling,score,RT,nHits,pinkBet,exploded,confidence,ballColour,subjectID
trial,60,,1,,600,166.80000000001746,22,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,61,,2,,700,433.3999999999942,23,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,62,,1,,650,1283.0,23,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,63,,2,,750,449.70000000001164,24,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,64,,1,,700,1216.5,24,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,65,,2,,650,499.80000000001746,24,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,66,,2,,750,366.70000000001164,25,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,67,,1,,700,1383.4000000000233,25,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,68,,2,,650,366.79999999998836,25,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,69,,1,,750,349.9000000000233,26,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,70,,2,,850,1266.1999999999825,27,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,71,,1,,950,1366.3999999999942,28,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,72,,2,,1050,1349.8000000000175,29,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,73,,1,,1050,1349.6000000000058,29,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,74,,2,,1000,166.79999999998836,29,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,75,,1,,1100,466.29999999998836,30,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,76,,2,,1200,783.2000000000116,31,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,77,,1,,1150,966.6000000000058,31,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,78,,2,,1100,383.0999999999767,31,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,79,,2,,1200,333.29999999998836,32,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,80,,2,,1300,1116.1000000000058,33,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,81,,1,,1400,1116.4000000000233,34,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,82,,2,,1400,1283.0,34,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,83,,1,,1350,250.0,34,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,84,,2,,1450,566.5,35,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,85,,1,,1550,1349.7999999999884,36,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,86,,2,,1650,982.8999999999942,37,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,87,,1,,1600,1233.0999999999767,37,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,88,,2,,1700,366.9000000000233,38,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,89,,1,,1800,1483.0,39,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,90,,2,,1750,1349.5,39,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,91,,1,,1700,583.0,39,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,92,,2,,1650,599.8999999999942,39,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,93,,1,,1600,516.8999999999942,39,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,94,,2,,1550,466.29999999998836,39,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,95,,1,,1650,516.3000000000175,40,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,96,,2,,1750,983.2000000000116,41,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,97,,1,,1850,1249.6999999999825,42,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,98,,2,,1800,1249.6999999999825,42,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,99,,1,,1900,733.1000000000058,43,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,100,,2,,1850,1182.8999999999942,43,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,101,,1,,1950,366.6000000000058,44,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,102,,2,,1900,1383.0,44,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,103,,1,,1900,383.29999999998836,44,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,104,,2,,2000,83.29999999998836,45,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,105,,1,,2100,1299.7000000000116,46,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,106,,2,,2050,1232.9000000000233,46,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,107,,1,,2150,483.0,47,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,108,,2,,2100,999.9000000000233,47,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,109,,1,,2200,433.5,48,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,110,,2,,2150,866.2000000000116,48,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,111,,1,,2100,416.5999999999767,48,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,112,,2,,2200,533.0999999999767,49,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,113,,1,,2300,1466.600000000035,50,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,114,,2,,2400,966.5999999999767,51,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,115,,1,,2400,4142.299999991024,51,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,116,,2,,2500,99.80000000004657,52,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,117,,1,,2450,1633.2000000000116,52,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,118,,2,,2550,516.5,53,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,119,,1,,2650,1099.7999999999884,54,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,120,,2,,2750,1299.9000000000233,55,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,121,,1,,2700,899.5999999999767,55,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,122,,2,,2800,533.0,56,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,123,,1,,2750,1083.2000000000116,56,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,124,,2,,2700,399.8999999999651,56,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,125,,1,,2800,433.4000000000233,57,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,126,,2,,2900,1382.9000000000233,58,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,127,,2,,2900,1583.0,58,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,128,,2,,2850,1733.100000000035,58,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,129,,1,,2800,383.1000000000349,58,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,130,,1,,2750,333.29999999998836,58,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,131,,1,,2850,383.3999999999651,59,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,132,,2,,2800,1399.7999999999884,59,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,133,,2,,2750,3699.2999999999884,59,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,134,,1,,2750,616.2999999999884,59,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,135,,2,,2700,216.59999999997672,59,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,136,,1,,2700,816.6000000000349,59,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,137,,2,,2800,50.09999999997672,60,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,138,,1,,2800,2332.899999999965,60,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,139,,2,,2750,216.70000000001164,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,140,,2,,2700,2883.2000000000116,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,141,,2,,2700,383.4000000000233,60,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,142,,1,,2650,416.5,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,143,,1,,2600,533.2000000000116,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,144,,2,,2550,7522.500000008964,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,145,,2,,2500,4432.700000000012,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,146,,1,,2450,433.29999999998836,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,147,,2,,2400,449.9000000000233,60,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,148,,1,,2500,533.5,61,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,149,,2,,2450,2282.9000000000233,61,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,150,,1,,2400,633.2000000000116,61,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,151,,2,,2350,99.79999999998836,61,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,152,,2,,2350,433.29999999998836,61,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,153,,1,,2300,183.39999999996508,61,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,154,,1,,2250,1433.2000000000116,61,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,155,,2,,2350,633.0999999999767,62,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,156,,2,,2300,1516.4000000000233,62,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,157,,1,,2300,316.6000000000349,62,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,158,,2,,2400,1466.2999999999884,63,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,159,,2,,2350,1016.5999999999767,63,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,160,,1,,2300,349.5999999999767,63,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,161,,1,,2250,8631.700000000012,63,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,162,,2,,2350,333.3999999999651,64,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,163,,2,,2350,1499.5999999999767,64,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,164,,1,,2450,600.0,65,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,165,,2,,2550,1383.2000000000116,66,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,166,,1,,2500,2316.0,66,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,167,,2,,2450,449.79999999998836,66,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,168,,1,,2400,616.6000000000349,66,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,169,,1,,2500,266.70000000001164,67,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,170,,2,,2600,2749.5,68,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,171,,2,,2550,1949.7000000000116,68,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,172,,1,,2650,666.7999999999884,69,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,173,,1,,2750,1416.2999999999884,70,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,174,,2,,2850,749.8999999999651,71,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,175,,2,,2950,1599.5999999999767,72,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,176,,2,,2900,1682.899999999965,72,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,177,,1,,2850,716.5,72,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,178,,2,,2800,666.9000000000233,72,,True,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,179,,1,,2900,766.7000000000116,73,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,180,,1,,2900,30628.399999999965,73,,False,0.5,grey,6x9QSvZg7YOzOKFA2JhayPvBCR23
trial,1,,2,,100,350.0,1,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,2,,1,,50,1650.1000000000022,1,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,3,,2,,0,566.6000000000022,1,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,4,,1,,-50,441.6999999999971,1,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,5,,1,,-100,933.4000000000015,1,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,6,,2,,0,808.5,2,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,7,,2,,100,1425.0,3,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,8,,1,,50,1525.2000000000044,3,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,9,,2,,50,841.6000000000058,3,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,10,,2,,150,300.0,4,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,11,,2,,250,1350.0,5,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,12,,1,,350,1291.699999999997,6,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,13,,2,,300,1175.0999999999985,6,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,14,,1,,250,408.3000000000029,6,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,15,,2,,250,450.0,6,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,16,,2,,200,24.799999999995634,6,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,17,,1,,150,433.3000000000029,6,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,18,,2,,250,366.6999999999971,7,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,19,,1,,350,1291.6000000000058,8,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,20,,1,,300,1275.0999999999913,8,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,21,,2,,250,366.6999999999971,8,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,22,,1,,350,291.5,9,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,23,,2,,300,1558.5,9,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,24,,2,,250,750.0,9,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,25,,1,,350,424.90000000000873,10,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,26,,2,,350,1350.0,10,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,27,,1,,300,550.0,10,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,28,,2,,250,458.3999999999942,10,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,29,,1,,350,316.6000000000058,11,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,30,,2,,450,1008.3999999999942,12,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,31,,1,,400,1241.800000000003,12,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,32,,2,,350,441.8000000000029,12,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,33,,1,,450,383.3000000000029,13,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,34,,1,,550,1291.7000000000116,14,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,35,,2,,500,1516.699999999997,14,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,36,,1,,450,458.40000000000873,14,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,37,,2,,550,391.5,15,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,38,,1,,650,675.0,16,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,39,,2,,750,1616.800000000003,17,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,40,,2,,700,2125.100000000006,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,41,,1,,650,425.0,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,42,,1,,600,683.4000000000087,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,43,,2,,550,491.8000000000029,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,44,,1,,500,308.1999999999971,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,45,,1,,450,841.7000000000116,17,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,46,,2,,550,508.3000000000029,18,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,47,,1,,650,1208.3999999999942,19,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,48,,2,,750,700.1000000000058,20,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,49,,1,,850,850.0,21,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,50,,2,,800,1116.6999999999825,21,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,51,,1,,750,333.3999999999942,21,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,52,,2,,850,358.20000000001164,22,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,53,,1,,800,866.7999999999884,22,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,54,,2,,900,391.70000000001164,23,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,55,,1,,1000,808.2999999999884,24,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,56,,2,,1100,1425.0,25,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,57,,1,,1200,758.5,26,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,58,,2,,1300,541.7000000000116,27,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,59,,1,,1250,541.8999999999942,27,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,60,,2,,1350,333.3999999999942,28,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,61,,1,,1300,650.0,28,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,62,,2,,1250,358.20000000001164,28,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,63,,1,,1200,341.70000000001164,28,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,64,,2,,1150,375.1000000000058,28,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,65,,1,,1250,325.0,29,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,66,,2,,1200,683.2999999999884,29,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,67,,1,,1300,391.70000000001164,30,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,68,,2,,1250,708.4000000000233,30,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,69,,1,,1350,341.70000000001164,31,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,70,,2,,1450,791.7000000000116,32,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,71,,1,,1550,508.6000000000058,33,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,72,,2,,1500,608.2999999999884,33,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,73,,1,,1600,299.9000000000233,34,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,74,,2,,1550,558.3999999999942,34,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,75,,1,,1650,325.0,35,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,76,,2,,1600,491.70000000001164,35,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,77,,1,,1700,316.70000000001164,36,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,78,,2,,1650,649.8999999999942,36,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,79,,1,,1750,325.0,37,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,80,,2,,1850,950.0,38,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,81,,1,,1800,1616.6000000000058,38,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,82,,2,,1900,324.8999999999942,39,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,83,,1,,2000,416.69999999998254,40,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,84,,2,,2100,466.6000000000058,41,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,85,,1,,2050,458.5,41,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,86,,2,,2150,349.8999999999942,42,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,87,,1,,2100,458.30000000001746,42,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,88,,2,,2050,408.3999999999942,42,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,89,,1,,2150,324.9000000000233,43,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,90,,2,,2250,525.1000000000058,44,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,91,,1,,2350,616.6999999999825,45,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,92,,2,,2300,683.3000000000175,45,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,93,,1,,2400,300.0,46,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,94,,2,,2350,425.1000000000058,46,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,95,,1,,2450,300.0,47,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,96,,2,,2400,450.0,47,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,97,,1,,2500,325.19999999998254,48,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,98,,2,,2450,541.6999999999825,48,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,99,,1,,2550,275.0,49,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,100,,2,,2650,533.2999999999884,50,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,101,,1,,2750,583.3999999999942,51,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,102,,2,,2700,433.30000000001746,51,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,103,,1,,2800,358.3999999999942,52,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,104,,2,,2900,675.0,53,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,105,,1,,2900,433.29999999998836,53,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,106,,2,,3000,199.90000000002328,54,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,107,,1,,3100,691.7999999999884,55,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,108,,2,,3200,333.4000000000233,56,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,109,,1,,3150,491.70000000001164,56,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,110,,2,,3250,283.29999999998836,57,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,111,,1,,3250,433.3999999999942,57,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,112,,1,,3350,2625.0,58,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,113,,2,,3300,916.6000000000058,58,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,114,,1,,3400,283.4000000000233,59,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,115,,2,,3350,441.79999999998836,59,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,116,,1,,3450,266.79999999998836,60,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,117,,2,,3400,558.3999999999651,60,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,118,,1,,3500,325.0,61,,False,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,119,,2,,3450,358.4000000000233,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
trial,120,,1,,3400,341.69999999995343,61,,True,0.5,grey,868QjBWzCzdrbYuwCAVTLagW7ns2
